Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column12,Column13
FUKUOKA,FUK,스바루 레보그 또는 동급차종,니폰 렌터카,2023-08-27,2023-08-28,,SUV,5인,스탠다드플랜 포함,175340
FUKUOKA,FUK,혼다 스텝왜건 또는 동급차종,니폰 렌터카,2023-08-27,2023-08-28,,RV,7인,스탠다드플랜 포함,224580
FUKUOKA,FUK,도요타 비츠 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-28,2023-08-29,휘발유,경형,4인,면책커버보험 포함,750
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-28,2023-08-29,,소형,5인,스탠다드플랜 포함,82710
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-28,2023-08-29,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 하카타역 하카타 출구점,2023-08-28,2023-08-29,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-28,2023-08-29,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 하카타역 하카타 출구점,2023-08-28,2023-08-29,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 나카스점,2023-08-28,2023-08-29,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 시엔타 6인승 또는 동급차종,니폰 렌터카,2023-08-28,2023-08-29,,RV,6인,스탠다드플랜 포함,138730
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-28,2023-08-29,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 비츠 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-29,2023-08-30,휘발유,경형,4인,면책커버보험 포함,750
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-29,2023-08-30,,소형,5인,스탠다드플랜 포함,82710
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-29,2023-08-30,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-08-29,2023-08-30,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-29,2023-08-30,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-08-29,2023-08-30,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-08-29,2023-08-30,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 시엔타 6인승 또는 동급차종,니폰 렌터카,2023-08-29,2023-08-30,,RV,6인,스탠다드플랜 포함,138730
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-29,2023-08-30,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 비츠 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-30,2023-08-31,휘발유,경형,4인,면책커버보험 포함,750
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-30,2023-08-31,,소형,5인,스탠다드플랜 포함,82710
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-30,2023-08-31,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-08-30,2023-08-31,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-30,2023-08-31,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-08-30,2023-08-31,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-08-30,2023-08-31,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-30,2023-08-31,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-08-30,2023-08-31,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,도요타 비츠 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-31,2023-09-01,휘발유,경형,4인,면책커버보험 포함,750
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-08-31,2023-09-01,,소형,5인,스탠다드플랜 포함,82710
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-31,2023-09-01,휘발유,소형,5인,면책커버보험 포함,84940~107880
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-08-31,2023-09-01,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-31,2023-09-01,휘발유,준중형,5인,면책커버보험 포함,101510~138730
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-08-31,2023-09-01,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-08-31,2023-09-01,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-08-31,2023-09-01,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-08-31,2023-09-01,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-01,2023-09-02,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-01,2023-09-02,휘발유,소형,5인,면책커버보험 포함,84940~107880
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-01,2023-09-02,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-01,2023-09-02,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-01,2023-09-02,휘발유,준중형,5인,면책커버보험 포함,101510~138730
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-01,2023-09-02,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-01,2023-09-02,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-01,2023-09-02,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-01,2023-09-02,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-02,2023-09-03,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-02,2023-09-03,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-02,2023-09-03,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-02,2023-09-03,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-02,2023-09-03,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-02,2023-09-03,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-02,2023-09-03,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-09-02,2023-09-03,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-02,2023-09-03,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-03,2023-09-04,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-03,2023-09-04,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-03,2023-09-04,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-03,2023-09-04,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-03,2023-09-04,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-03,2023-09-04,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-03,2023-09-04,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 나가하마 하카타항점,2023-09-03,2023-09-04,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-03,2023-09-04,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-04,2023-09-05,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-04,2023-09-05,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-04,2023-09-05,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-04,2023-09-05,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-04,2023-09-05,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-04,2023-09-05,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-04,2023-09-05,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-04,2023-09-05,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-04,2023-09-05,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-05,2023-09-06,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-05,2023-09-06,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-05,2023-09-06,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-05,2023-09-06,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-05,2023-09-06,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-05,2023-09-06,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-05,2023-09-06,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-05,2023-09-06,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-05,2023-09-06,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-06,2023-09-07,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-06,2023-09-07,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-06,2023-09-07,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-06,2023-09-07,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-06,2023-09-07,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-06,2023-09-07,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-06,2023-09-07,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-06,2023-09-07,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-06,2023-09-07,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-07,2023-09-08,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-07,2023-09-08,휘발유,소형,5인,면책커버보험 포함,84940~107880
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-07,2023-09-08,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-07,2023-09-08,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-07,2023-09-08,휘발유,준중형,5인,면책커버보험 포함,101510~138730
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-07,2023-09-08,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-07,2023-09-08,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-07,2023-09-08,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-07,2023-09-08,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-08,2023-09-09,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-08,2023-09-09,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-08,2023-09-09,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-08,2023-09-09,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-08,2023-09-09,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-08,2023-09-09,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-08,2023-09-09,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-08,2023-09-09,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-08,2023-09-09,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-09,2023-09-10,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-09,2023-09-10,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-09,2023-09-10,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-09,2023-09-10,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-09,2023-09-10,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-09,2023-09-10,휘발유,RV,5인,면책커버보험 포함,110710
FUKUOKA,FUK,도요타 C-HR 또는 동급차종,TOYOTA_FUKUOKA 우스이점국내선위치,2023-09-09,2023-09-10,휘발유,SUV,5인,면책커버보험 포함,138330
FUKUOKA,FUK,도요타 캠리 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-09,2023-09-10,휘발유,중형,5인,면책커버보험 포함,158590
FUKUOKA,FUK,도요타 복시 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-09,2023-09-10,휘발유,RV,7인,면책커버보험 포함,175160
FUKUOKA,FUK,스즈키 왜건 R 또는 동급차종,니폰 렌터카,2023-09-10,2023-09-11,,경형,5인,프리미엄플랜 포함,804
FUKUOKA,FUK,도요타 아쿠아 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-10,2023-09-11,휘발유,소형,5인,면책커버보험 포함,84940
FUKUOKA,FUK,혼다 피트 또는 동급차종,니폰 렌터카,2023-09-10,2023-09-11,,소형,5인,프리미엄플랜 포함,941
FUKUOKA,FUK,도요타 라이즈 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-10,2023-09-11,휘발유,SUV,5인,면책커버보험 포함,95980
FUKUOKA,FUK,도요타 프리우스 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-10,2023-09-11,휘발유,준중형,5인,면책커버보험 포함,101510
FUKUOKA,FUK,도요타 시엔타 또는 동급차종,TOYOTA_FUKUOKA 후쿠오카 국제선점,2023-09-10,2023-09-11,휘발유,RV,5인,면책커버보험 포함,110710
