지역,공항,이름,대여일,반납일,크기,제한인원수,보험,가격,브랜드
오키나와,OKA,프리우스 ,2023-08-31,2023-09-01,준중형,5,면책커버보험 포함,146520,도요타
오키나와,OKA,이클립스 크로스 ,2023-08-31,2023-09-01,SUV,5,스탠다드플랜 포함,151640,미쓰비시
오키나와,OKA,eK 왜건 ,2023-09-01,2023-09-02,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,엔박스 ,2023-09-01,2023-09-02,경형,4,스탠다드플랜 포함,86990,혼다
오키나와,OKA,피트 ,2023-09-01,2023-09-02,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-01,2023-09-02,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,아쿠아 ,2023-09-01,2023-09-02,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,야리스 ,2023-09-01,2023-09-02,소형,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-01,2023-09-02,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,이클립스 크로스 ,2023-09-01,2023-09-02,SUV,5,스탠다드플랜 포함,130090,미쓰비시
오키나와,OKA,큐브 ,2023-09-01,2023-09-02,소형,5,스탠다드플랜 포함,140850,닛산
오키나와,OKA,스마일 ,2023-09-02,2023-09-03,RV,4,스탠다드플랜 포함,76200,스즈키
오키나와,OKA,eK 왜건 ,2023-09-02,2023-09-03,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,엔박스 ,2023-09-02,2023-09-03,경형,4,스탠다드플랜 포함,86990,혼다
오키나와,OKA,피트 ,2023-09-02,2023-09-03,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-02,2023-09-03,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,아쿠아 ,2023-09-02,2023-09-03,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,야리스 ,2023-09-02,2023-09-03,소형,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-02,2023-09-03,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,이클립스 크로스 ,2023-09-02,2023-09-03,SUV,5,스탠다드플랜 포함,130090,미쓰비시
오키나와,OKA,허슬러 ,2023-09-03,2023-09-04,SUV,5,스탠다드플랜 포함,76200,스즈키
오키나와,OKA,eK 왜건 ,2023-09-03,2023-09-04,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,엔박스 ,2023-09-03,2023-09-04,경형,4,스탠다드플랜 포함,86990,혼다
오키나와,OKA,피트 ,2023-09-03,2023-09-04,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-03,2023-09-04,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,아쿠아 ,2023-09-03,2023-09-04,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,야리스 ,2023-09-03,2023-09-04,소형,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,라이즈 ,2023-09-03,2023-09-04,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-03,2023-09-04,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,허슬러 ,2023-09-04,2023-09-05,SUV,5,스탠다드플랜 포함,76200,스즈키
오키나와,OKA,eK 왜건 ,2023-09-04,2023-09-05,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,엔박스 ,2023-09-04,2023-09-05,경형,4,스탠다드플랜 포함,86990,혼다
오키나와,OKA,피트 ,2023-09-04,2023-09-05,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-04,2023-09-05,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,아쿠아 ,2023-09-04,2023-09-05,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,야리스 ,2023-09-04,2023-09-05,소형,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,라이즈 ,2023-09-04,2023-09-05,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-04,2023-09-05,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,허슬러 ,2023-09-05,2023-09-06,SUV,5,스탠다드플랜 포함,76200,스즈키
오키나와,OKA,eK 왜건 ,2023-09-05,2023-09-06,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,엔박스 ,2023-09-05,2023-09-06,경형,4,스탠다드플랜 포함,86990,혼다
오키나와,OKA,피트 ,2023-09-05,2023-09-06,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-05,2023-09-06,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,아쿠아 ,2023-09-05,2023-09-06,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,야리스 ,2023-09-05,2023-09-06,소형,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,라이즈 ,2023-09-05,2023-09-06,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-05,2023-09-06,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,스마일 ,2023-09-06,2023-09-07,RV,4,스탠다드플랜 포함,76200,스즈키
오키나와,OKA,허슬러 ,2023-09-06,2023-09-07,SUV,5,스탠다드플랜 포함,76200,스즈키
오키나와,OKA,eK 왜건 ,2023-09-06,2023-09-07,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,엔박스 ,2023-09-06,2023-09-07,경형,4,스탠다드플랜 포함,86990,혼다
오키나와,OKA,피트 ,2023-09-06,2023-09-07,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-06,2023-09-07,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,아쿠아 ,2023-09-06,2023-09-07,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,야리스 ,2023-09-06,2023-09-07,소형,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,라이즈 ,2023-09-06,2023-09-07,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,eK 왜건 ,2023-09-07,2023-09-08,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,엔박스 ,2023-09-07,2023-09-08,경형,4,스탠다드플랜 포함,86990,혼다
오키나와,OKA,피트 ,2023-09-07,2023-09-08,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-07,2023-09-08,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,아쿠아 ,2023-09-07,2023-09-08,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,야리스 ,2023-09-07,2023-09-08,소형,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,라이즈 ,2023-09-07,2023-09-08,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-07,2023-09-08,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,이클립스 크로스 ,2023-09-07,2023-09-08,SUV,5,스탠다드플랜 포함,130090,미쓰비시
오키나와,OKA,피트 ,2023-09-08,2023-09-09,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-08,2023-09-09,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,무브 콘테 ,2023-09-08,2023-09-09,준중형,4,스탠다드플랜 포함,86990,다이하쓰
오키나와,OKA,아쿠아 ,2023-09-08,2023-09-09,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,라이즈 ,2023-09-08,2023-09-09,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-08,2023-09-09,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,엔박스 ,2023-09-08,2023-09-09,경형,4,스탠다드플랜 포함,119300,혼다
오키나와,OKA,야리스 ,2023-09-08,2023-09-09,소형,5,스탠다드플랜 포함,119300,도요타
오키나와,OKA,이클립스 크로스 ,2023-09-08,2023-09-09,SUV,5,스탠다드플랜 포함,151640,미쓰비시
오키나와,OKA,피트 ,2023-09-09,2023-09-10,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-09,2023-09-10,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,무브 콘테 ,2023-09-09,2023-09-10,준중형,4,스탠다드플랜 포함,86990,다이하쓰
오키나와,OKA,아쿠아 ,2023-09-09,2023-09-10,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,라이즈 ,2023-09-09,2023-09-10,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-09,2023-09-10,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,엔박스 ,2023-09-09,2023-09-10,경형,4,스탠다드플랜 포함,119300,혼다
오키나와,OKA,야리스 ,2023-09-09,2023-09-10,소형,5,스탠다드플랜 포함,119300,도요타
오키나와,OKA,이클립스 크로스 ,2023-09-09,2023-09-10,SUV,5,스탠다드플랜 포함,151640,미쓰비시
오키나와,OKA,eK 왜건 ,2023-09-10,2023-09-11,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,피트 ,2023-09-10,2023-09-11,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-10,2023-09-11,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,무브 콘테 ,2023-09-10,2023-09-11,준중형,4,스탠다드플랜 포함,86990,다이하쓰
오키나와,OKA,아쿠아 ,2023-09-10,2023-09-11,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,라이즈 ,2023-09-10,2023-09-11,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-10,2023-09-11,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,엔박스 ,2023-09-10,2023-09-11,경형,4,스탠다드플랜 포함,119300,혼다
오키나와,OKA,야리스 ,2023-09-10,2023-09-11,소형,5,스탠다드플랜 포함,119300,도요타
오키나와,OKA,eK 왜건 ,2023-09-11,2023-09-12,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,피트 ,2023-09-11,2023-09-12,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-11,2023-09-12,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,무브 콘테 ,2023-09-11,2023-09-12,준중형,4,스탠다드플랜 포함,86990,다이하쓰
오키나와,OKA,아쿠아 ,2023-09-11,2023-09-12,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,라이즈 ,2023-09-11,2023-09-12,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-11,2023-09-12,준중형,5,면책커버보험 포함,112760,도요타
오키나와,OKA,엔박스 ,2023-09-11,2023-09-12,경형,4,스탠다드플랜 포함,119300,혼다
오키나와,OKA,야리스 ,2023-09-11,2023-09-12,소형,5,스탠다드플랜 포함,119300,도요타
오키나와,OKA,eK 왜건 ,2023-09-12,2023-09-13,왜건,4,스탠다드플랜 포함,76200,미쓰비시
오키나와,OKA,피트 ,2023-09-12,2023-09-13,소형,5,스탠다드플랜 포함,86990,혼다
오키나와,OKA,노트 5도어 ,2023-09-12,2023-09-13,소형,5,스탠다드플랜 포함,86990,닛산
오키나와,OKA,무브 콘테 ,2023-09-12,2023-09-13,준중형,4,스탠다드플랜 포함,86990,다이하쓰
오키나와,OKA,아쿠아 ,2023-09-12,2023-09-13,소형,5,면책커버보험 포함,94350,도요타
오키나와,OKA,라이즈 ,2023-09-12,2023-09-13,SUV,5,스탠다드플랜 포함,97750,도요타
오키나와,OKA,프리우스 ,2023-09-12,2023-09-13,준중형,5,면책커버보험 포함,112760,도요타
