출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급
ICN,HND,2023-08-02,14:05,22:15,경유 1,08시간 10분,"편도 437,200원~",economy
ICN,HND,2023-08-02,08:45,14:40,경유 1,05시간 55분,"편도 438,200원~",economy
ICN,HND,2023-08-02,08:45,14:55,경유 1,06시간 10분,"편도 438,200원~",economy
ICN,HND,2023-08-02,14:00,19:50,경유 1,05시간 50분,"편도 438,400원~",economy
ICN,HND,2023-08-02,14:00,19:35,경유 1,05시간 35분,"편도 438,400원~",economy
ICN,HND,2023-08-02,14:00,21:00,경유 1,07시간 00분,"편도 438,400원~",economy
ICN,HND,2023-08-02,14:00,20:45,경유 1,06시간 45분,"편도 438,400원~",economy
ICN,HND,2023-08-02,14:00,19:20,경유 1,05시간 20분,"편도 438,400원~",economy
ICN,HND,2023-08-02,14:00,20:15,경유 1,06시간 15분,"편도 438,400원~",economy
ICN,HND,2023-08-02,08:45,15:50,경유 1,07시간 05분,"편도 447,900원~",economy
ICN,HND,2023-08-02,12:30,19:20,경유 1,06시간 50분,"편도 447,900원~",economy
ICN,HND,2023-08-02,12:30,17:50,경유 1,05시간 20분,"편도 447,900원~",economy
ICN,HND,2023-08-02,12:30,18:40,경유 1,06시간 10분,"편도 447,900원~",economy
ICN,HND,2023-08-02,14:00,19:20,경유 1,05시간 20분,"편도 452,200원~",economy
ICN,HND,2023-08-02,14:00,22:45,경유 1,08시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-02,14:00,20:45,경유 1,06시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-02,14:00,21:45,경유 1,07시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-02,14:00,19:50,경유 1,05시간 50분,"편도 452,200원~",economy
ICN,HND,2023-08-02,08:45,14:55,경유 1,06시간 10분,"편도 452,700원~",economy
ICN,HND,2023-08-02,12:30,17:45,경유 1,05시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-02,08:45,17:05,경유 1,08시간 20분,"편도 452,700원~",economy
ICN,HND,2023-08-02,12:30,20:15,경유 1,07시간 45분,"편도 452,700원~",economy
ICN,HND,2023-08-02,12:30,21:25,경유 1,08시간 55분,"편도 452,700원~",economy
ICN,HND,2023-08-02,12:30,19:00,경유 1,06시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-02,08:45,14:05,경유 1,05시간 20분,"편도 452,700원~",economy
ICN,HND,2023-08-02,08:45,18:00,경유 1,09시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-02,08:45,16:00,경유 1,07시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-02,12:30,21:00,경유 1,08시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-02,08:45,14:40,경유 1,05시간 55분,"편도 452,700원~",economy
ICN,HND,2023-08-02,12:30,18:00,경유 1,05시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-02,12:30,19:35,경유 1,07시간 05분,"편도 452,700원~",economy
ICN,HND,2023-08-02,08:45,17:45,경유 1,09시간 00분,"편도 452,700원~",economy
ICN,HND,2023-08-02,08:45,16:05,경유 1,07시간 20분,"편도 452,700원~",economy
ICN,HND,2023-08-02,12:30,20:45,경유 1,08시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-02,11:40,01:00,경유 1,13시간 20분,"편도 462,600원~",economy
ICN,HND,2023-08-02,06:45,01:00,경유 1,18시간 15분,"편도 462,600원~",economy
ICN,HND,2023-08-02,20:55,01:00,경유 1,28시간 05분,"편도 462,600원~",economy
ICN,HND,2023-08-02,14:05,18:50,경유 1,04시간 45분,"편도 619,400원~",economy
ICN,HND,2023-08-02,14:05,19:55,경유 1,05시간 50분,"편도 619,400원~",economy
ICN,HND,2023-08-02,12:45,22:50,경유 1,10시간 05분,"편도 635,700원~",economy
ICN,HND,2023-08-02,08:00,12:15,경유 1,04시간 15분,"편도 637,400원~",economy
ICN,HND,2023-08-02,09:20,15:25,경유 1,06시간 05분,"편도 821,500원~",economy
ICN,HND,2023-08-02,09:20,16:40,경유 1,07시간 20분,"편도 821,500원~",economy
ICN,HND,2023-08-02,14:10,21:00,경유 1,06시간 50분,"편도 851,700원~",economy
ICN,HND,2023-08-02,09:20,15:10,경유 1,05시간 50분,"편도 872,000원~",economy
ICN,HND,2023-08-02,09:20,15:40,경유 1,06시간 20분,"편도 872,000원~",economy
ICN,HND,2023-08-02,09:20,16:05,경유 1,06시간 45분,"편도 872,000원~",economy
ICN,HND,2023-08-02,09:20,16:05,경유 1,06시간 45분,"편도 928,200원~",economy
ICN,HND,2023-08-02,09:20,16:40,경유 1,07시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-02,09:20,17:10,경유 1,07시간 50분,"편도 928,200원~",economy
ICN,HND,2023-08-02,09:20,15:10,경유 1,05시간 50분,"편도 928,200원~",economy
ICN,HND,2023-08-02,09:20,15:40,경유 1,06시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-02,09:20,17:40,경유 1,08시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-02,09:20,18:10,경유 1,08시간 50분,"편도 928,200원~",economy
ICN,HND,2023-08-02,16:20,21:20,경유 1,29시간 00분,"편도 1,092,100원~",economy
ICN,HND,2023-08-02,13:05,21:30,경유 1,08시간 25분,"편도 1,155,900원~",economy
ICN,HND,2023-08-02,17:55,13:30,경유 1,19시간 35분,"편도 1,202,100원~",economy
ICN,HND,2023-08-02,12:50,21:30,경유 1,08시간 40분,"편도 1,245,600원~",economy
ICN,HND,2023-08-02,12:55,13:30,경유 1,24시간 35분,"편도 1,264,100원~",economy
ICN,HND,2023-08-02,16:45,14:15,경유 1,21시간 30분,"편도 1,346,600원~",economy
ICN,HND,2023-08-02,11:00,14:15,경유 1,27시간 15분,"편도 1,428,600원~",economy
ICN,HND,2023-08-02,12:55,13:30,경유 1,24시간 35분,"편도 1,730,200원~",economy
ICN,HND,2023-08-02,12:55,21:20,경유 1,08시간 25분,"편도 1,730,200원~",economy
ICN,HND,2023-08-02,16:20,13:30,경유 1,21시간 10분,"편도 1,730,200원~",economy
ICN,HND,2023-08-02,12:00,20:50,경유 1,08시간 50분,"편도 1,816,600원~",economy
ICN,HND,2023-08-02,10:10,20:25,경유 1,10시간 15분,"편도 1,951,900원~",economy
ICN,HND,2023-08-02,10:10,21:35,경유 1,11시간 25분,"편도 1,996,900원~",economy
ICN,HND,2023-08-03,20:30,22:50,직항,02시간 20분,"편도 205,200원~",economy
ICN,HND,2023-08-03,20:55,01:00,경유 1,28시간 05분,"편도 413,600원~",economy
ICN,HND,2023-08-03,15:20,22:30,경유 1,07시간 10분,"편도 427,300원~",economy
ICN,HND,2023-08-03,20:30,22:50,직항,02시간 20분,"편도 429,300원~",economy
ICN,HND,2023-08-03,14:05,21:30,경유 1,07시간 25분,"편도 429,800원~",economy
ICN,HND,2023-08-03,14:05,20:40,경유 1,06시간 35분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,19:40,경유 1,11시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,20:40,경유 1,12시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,21:30,경유 1,13시간 30분,"편도 429,800원~",economy
ICN,HND,2023-08-03,19:20,09:40,경유 1,14시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-03,19:20,08:15,경유 1,12시간 55분,"편도 429,800원~",economy
ICN,HND,2023-08-03,19:20,08:40,경유 1,13시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,15:15,경유 1,07시간 15분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,15:45,경유 1,07시간 45분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,17:50,경유 1,09시간 50분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,16:40,경유 1,08시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,18:20,경유 1,10시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-03,19:20,10:40,경유 1,15시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-03,08:00,14:40,경유 1,06시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-03,09:35,16:40,경유 1,07시간 05분,"편도 430,400원~",economy
ICN,HND,2023-08-03,09:35,16:15,경유 1,06시간 40분,"편도 430,400원~",economy
ICN,HND,2023-08-03,08:00,16:15,경유 1,08시간 15분,"편도 430,700원~",economy
ICN,HND,2023-08-03,16:00,22:00,경유 1,06시간 00분,"편도 430,700원~",economy
ICN,HND,2023-08-03,14:05,22:25,경유 1,08시간 20분,"편도 430,700원~",economy
ICN,HND,2023-08-03,19:20,07:45,경유 1,12시간 25분,"편도 430,700원~",economy
ICN,HND,2023-08-03,09:35,16:15,경유 1,06시간 40분,"편도 431,300원~",economy
ICN,HND,2023-08-03,15:20,22:15,경유 1,06시간 55분,"편도 431,300원~",economy
ICN,HND,2023-08-03,15:20,22:25,경유 1,07시간 05분,"편도 431,300원~",economy
ICN,HND,2023-08-03,14:05,22:30,경유 1,08시간 25분,"편도 433,200원~",economy
ICN,HND,2023-08-03,09:35,19:40,경유 1,10시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-03,09:35,20:40,경유 1,11시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-03,09:35,21:30,경유 1,11시간 55분,"편도 435,800원~",economy
ICN,HND,2023-08-03,09:35,16:40,경유 1,07시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-03,09:35,18:20,경유 1,08시간 45분,"편도 435,800원~",economy
ICN,HND,2023-08-03,09:35,17:50,경유 1,08시간 15분,"편도 435,800원~",economy
ICN,HND,2023-08-03,14:05,21:35,경유 1,07시간 30분,"편도 436,300원~",economy
ICN,HND,2023-08-03,08:00,15:15,경유 1,07시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-03,08:00,17:15,경유 1,09시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-03,08:00,16:15,경유 1,08시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-03,06:45,01:00,경유 1,18시간 15분,"편도 436,600원~",economy
ICN,HND,2023-08-03,09:35,16:15,경유 1,06시간 40분,"편도 436,700원~",economy
ICN,HND,2023-08-03,15:20,22:25,경유 1,07시간 05분,"편도 436,700원~",economy
ICN,HND,2023-08-03,10:40,22:00,경유 1,11시간 20분,"편도 436,700원~",economy
ICN,HND,2023-08-03,08:00,17:15,경유 1,09시간 15분,"편도 437,200원~",economy
ICN,HND,2023-08-03,14:05,22:15,경유 1,08시간 10분,"편도 437,200원~",economy
ICN,HND,2023-08-03,08:00,15:35,경유 1,07시간 35분,"편도 437,200원~",economy
ICN,HND,2023-08-03,08:00,12:15,경유 1,04시간 15분,"편도 437,200원~",economy
ICN,HND,2023-08-03,14:05,18:50,경유 1,04시간 45분,"편도 437,200원~",economy
ICN,HND,2023-08-03,14:05,19:55,경유 1,05시간 50분,"편도 437,200원~",economy
ICN,HND,2023-08-03,08:45,14:55,경유 1,06시간 10분,"편도 438,200원~",economy
ICN,HND,2023-08-03,08:45,14:40,경유 1,05시간 55분,"편도 438,200원~",economy
ICN,HND,2023-08-03,08:00,13:45,경유 1,05시간 45분,"편도 438,400원~",economy
ICN,HND,2023-08-03,08:00,14:40,경유 1,06시간 40분,"편도 438,400원~",economy
ICN,HND,2023-08-03,08:00,14:55,경유 1,06시간 55분,"편도 438,400원~",economy
ICN,HND,2023-08-03,08:00,14:05,경유 1,06시간 05분,"편도 438,400원~",economy
ICN,HND,2023-08-03,08:00,13:25,경유 1,05시간 25분,"편도 438,400원~",economy
ICN,HND,2023-08-03,14:00,20:45,경유 1,06시간 45분,"편도 438,400원~",economy
ICN,HND,2023-08-03,14:00,19:50,경유 1,05시간 50분,"편도 438,400원~",economy
ICN,HND,2023-08-03,14:00,19:20,경유 1,05시간 20분,"편도 438,400원~",economy
ICN,HND,2023-08-03,14:00,20:15,경유 1,06시간 15분,"편도 438,400원~",economy
ICN,HND,2023-08-03,14:00,19:35,경유 1,05시간 35분,"편도 438,400원~",economy
ICN,HND,2023-08-03,14:00,21:00,경유 1,07시간 00분,"편도 438,400원~",economy
ICN,HND,2023-08-03,12:30,17:50,경유 1,05시간 20분,"편도 447,900원~",economy
ICN,HND,2023-08-03,12:30,18:40,경유 1,06시간 10분,"편도 447,900원~",economy
ICN,HND,2023-08-03,12:30,19:20,경유 1,06시간 50분,"편도 447,900원~",economy
ICN,HND,2023-08-03,08:45,15:50,경유 1,07시간 05분,"편도 447,900원~",economy
ICN,HND,2023-08-03,08:00,13:45,경유 1,05시간 45분,"편도 451,900원~",economy
ICN,HND,2023-08-03,08:00,16:50,경유 1,08시간 50분,"편도 452,200원~",economy
ICN,HND,2023-08-03,08:00,15:50,경유 1,07시간 50분,"편도 452,200원~",economy
ICN,HND,2023-08-03,08:00,14:40,경유 1,06시간 40분,"편도 452,200원~",economy
ICN,HND,2023-08-03,08:00,13:45,경유 1,05시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-03,08:00,19:50,경유 1,11시간 50분,"편도 452,200원~",economy
ICN,HND,2023-08-03,08:00,17:50,경유 1,09시간 50분,"편도 452,200원~",economy
ICN,HND,2023-08-03,08:00,19:20,경유 1,11시간 20분,"편도 452,200원~",economy
ICN,HND,2023-08-03,08:00,18:40,경유 1,10시간 40분,"편도 452,200원~",economy
ICN,HND,2023-08-03,14:00,20:45,경유 1,06시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-03,14:00,19:50,경유 1,05시간 50분,"편도 452,200원~",economy
ICN,HND,2023-08-03,14:00,19:20,경유 1,05시간 20분,"편도 452,200원~",economy
ICN,HND,2023-08-03,14:00,22:45,경유 1,08시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-03,14:00,21:45,경유 1,07시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-03,12:30,17:45,경유 1,05시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-03,12:30,20:45,경유 1,08시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-03,08:45,14:40,경유 1,05시간 55분,"편도 452,700원~",economy
ICN,HND,2023-08-03,08:45,16:05,경유 1,07시간 20분,"편도 452,700원~",economy
ICN,HND,2023-08-03,08:45,17:45,경유 1,09시간 00분,"편도 452,700원~",economy
ICN,HND,2023-08-03,12:30,21:00,경유 1,08시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-03,12:30,20:15,경유 1,07시간 45분,"편도 452,700원~",economy
ICN,HND,2023-08-03,12:30,19:35,경유 1,07시간 05분,"편도 452,700원~",economy
ICN,HND,2023-08-03,12:30,19:00,경유 1,06시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-03,12:30,18:00,경유 1,05시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-03,12:30,21:25,경유 1,08시간 55분,"편도 452,700원~",economy
ICN,HND,2023-08-03,08:45,17:05,경유 1,08시간 20분,"편도 452,700원~",economy
ICN,HND,2023-08-03,08:45,16:00,경유 1,07시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-03,08:45,14:55,경유 1,06시간 10분,"편도 452,700원~",economy
ICN,HND,2023-08-03,08:45,14:05,경유 1,05시간 20분,"편도 452,700원~",economy
ICN,HND,2023-08-03,08:45,18:00,경유 1,09시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-03,11:40,01:00,경유 1,13시간 20분,"편도 462,600원~",economy
ICN,HND,2023-08-03,11:45,00:05,경유 1,12시간 20분,"편도 493,700원~",economy
ICN,HND,2023-08-03,14:05,19:55,경유 1,05시간 50분,"편도 537,400원~",economy
ICN,HND,2023-08-03,14:05,18:50,경유 1,04시간 45분,"편도 537,400원~",economy
ICN,HND,2023-08-03,08:00,12:15,경유 1,04시간 15분,"편도 619,400원~",economy
ICN,HND,2023-08-03,09:20,15:25,경유 1,06시간 05분,"편도 821,500원~",economy
ICN,HND,2023-08-03,09:20,16:40,경유 1,07시간 20분,"편도 845,400원~",economy
ICN,HND,2023-08-03,09:20,15:40,경유 1,06시간 20분,"편도 872,000원~",economy
ICN,HND,2023-08-03,09:20,15:10,경유 1,05시간 50분,"편도 872,000원~",economy
ICN,HND,2023-08-03,09:20,16:05,경유 1,06시간 45분,"편도 872,000원~",economy
ICN,HND,2023-08-03,09:20,15:40,경유 1,06시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-03,09:20,16:40,경유 1,07시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-03,09:20,17:40,경유 1,08시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-03,09:20,16:05,경유 1,06시간 45분,"편도 928,200원~",economy
ICN,HND,2023-08-03,09:20,15:10,경유 1,05시간 50분,"편도 928,200원~",economy
ICN,HND,2023-08-03,09:20,17:10,경유 1,07시간 50분,"편도 928,200원~",economy
ICN,HND,2023-08-03,09:45,16:35,경유 1,06시간 50분,"편도 997,600원~",economy
ICN,HND,2023-08-03,13:05,21:30,경유 1,08시간 25분,"편도 1,063,500원~",economy
ICN,HND,2023-08-03,16:45,14:15,경유 1,21시간 30분,"편도 1,092,500원~",economy
ICN,HND,2023-08-03,11:00,14:15,경유 1,27시간 15분,"편도 1,092,500원~",economy
ICN,HND,2023-08-03,10:35,08:50,경유 1,22시간 15분,"편도 1,124,300원~",economy
ICN,HND,2023-08-03,17:55,13:30,경유 1,19시간 35분,"편도 1,568,800원~",economy
ICN,HND,2023-08-03,12:55,13:30,경유 1,24시간 35분,"편도 1,588,800원~",economy
ICN,HND,2023-08-03,12:55,21:20,경유 1,08시간 25분,"편도 1,730,200원~",economy
ICN,HND,2023-08-03,16:20,13:30,경유 1,21시간 10분,"편도 1,730,200원~",economy
ICN,HND,2023-08-03,16:20,21:20,경유 1,29시간 00분,"편도 1,730,200원~",economy
ICN,HND,2023-08-03,12:55,13:30,경유 1,24시간 35분,"편도 1,730,200원~",economy
ICN,HND,2023-08-03,12:00,20:50,경유 1,08시간 50분,"편도 1,816,600원~",economy
ICN,HND,2023-08-03,10:00,20:05,경유 1,10시간 05분,"편도 1,903,300원~",economy
ICN,HND,2023-08-03,10:00,20:50,경유 1,10시간 50분,"편도 1,903,300원~",economy
ICN,HND,2023-08-03,10:10,20:25,경유 1,10시간 15분,"편도 1,951,900원~",economy
ICN,HND,2023-08-03,08:20,19:35,경유 1,11시간 15분,"편도 2,761,300원~",economy
ICN,HND,2023-08-04,21:10,23:30,직항,02시간 20분,"편도 204,300원~",economy
ICN,HND,2023-08-04,20:30,22:50,직항,02시간 20분,"편도 205,200원~",economy
ICN,HND,2023-08-04,11:40,01:00,경유 1,13시간 20분,"편도 413,600원~",economy
ICN,HND,2023-08-04,15:20,22:30,경유 1,07시간 10분,"편도 427,300원~",economy
ICN,HND,2023-08-04,20:30,22:50,직항,02시간 20분,"편도 429,300원~",economy
ICN,HND,2023-08-04,08:00,14:40,경유 1,06시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-04,08:00,15:45,경유 1,07시간 45분,"편도 429,800원~",economy
ICN,HND,2023-08-04,08:00,18:20,경유 1,10시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-04,08:00,17:50,경유 1,09시간 50분,"편도 429,800원~",economy
ICN,HND,2023-08-04,08:00,16:40,경유 1,08시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-04,08:00,20:40,경유 1,12시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-04,08:00,19:40,경유 1,11시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-04,19:20,08:15,경유 1,12시간 55분,"편도 429,800원~",economy
ICN,HND,2023-08-04,19:20,08:40,경유 1,13시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-04,21:10,23:30,직항,02시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-04,14:05,20:40,경유 1,06시간 35분,"편도 429,800원~",economy
ICN,HND,2023-08-04,14:05,21:30,경유 1,07시간 25분,"편도 429,800원~",economy
ICN,HND,2023-08-04,09:35,16:15,경유 1,06시간 40분,"편도 430,400원~",economy
ICN,HND,2023-08-04,09:35,16:40,경유 1,07시간 05분,"편도 430,400원~",economy
ICN,HND,2023-08-04,16:00,22:00,경유 1,06시간 00분,"편도 430,700원~",economy
ICN,HND,2023-08-04,14:05,22:25,경유 1,08시간 20분,"편도 430,700원~",economy
ICN,HND,2023-08-04,19:20,07:45,경유 1,12시간 25분,"편도 430,700원~",economy
ICN,HND,2023-08-04,08:00,16:15,경유 1,08시간 15분,"편도 430,700원~",economy
ICN,HND,2023-08-04,15:20,22:25,경유 1,07시간 05분,"편도 431,300원~",economy
ICN,HND,2023-08-04,15:20,22:15,경유 1,06시간 55분,"편도 431,300원~",economy
ICN,HND,2023-08-04,09:35,16:15,경유 1,06시간 40분,"편도 431,300원~",economy
ICN,HND,2023-08-04,14:05,22:30,경유 1,08시간 25분,"편도 433,200원~",economy
ICN,HND,2023-08-04,09:35,16:40,경유 1,07시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-04,09:35,18:20,경유 1,08시간 45분,"편도 435,800원~",economy
ICN,HND,2023-08-04,09:35,17:50,경유 1,08시간 15분,"편도 435,800원~",economy
ICN,HND,2023-08-04,09:35,20:40,경유 1,11시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-04,09:35,19:40,경유 1,10시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-04,09:35,21:30,경유 1,11시간 55분,"편도 435,800원~",economy
ICN,HND,2023-08-04,08:00,15:15,경유 1,07시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-04,08:00,16:15,경유 1,08시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-04,08:00,17:15,경유 1,09시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-04,14:05,21:35,경유 1,07시간 30분,"편도 436,300원~",economy
