dep,arr,date,times,price,grade,direct or nondirect
CJJ,FUK,2023-08-04,06:00-14:55,374100,economy,2회 경유
CJJ,FUK,2023-08-04,06:50-14:55,374400,economy,2회 경유
CJJ,FUK,2023-08-04,06:50-14:55,374400,economy,2회 경유
CJJ,FUK,2023-08-04,06:50-14:55,374400,economy,2회 경유
CJJ,FUK,2023-08-04,06:50-18:50,374400,economy,2회 경유
CJJ,FUK,2023-08-05,17:40-08:15,217599,economy,1회 경유
CJJ,FUK,2023-08-05,13:00-20:55,254401,economy,2회 경유
CJJ,FUK,2023-08-05,13:10-20:55,265093,economy,2회 경유
CJJ,FUK,2023-08-05,12:15-20:55,265093,economy,2회 경유
CJJ,FUK,2023-08-05,12:30-20:55,272081,economy,2회 경유
CJJ,FUK,2023-08-05,12:00-20:55,272081,economy,2회 경유
CJJ,FUK,2023-08-05,08:20-20:55,276001,economy,2회 경유
CJJ,FUK,2023-08-05,08:45-17:25,280945,economy,1회 경유
CJJ,FUK,2023-08-05,08:45-20:55,280945,economy,1회 경유
CJJ,FUK,2023-08-05,08:50-20:55,281293,economy,2회 경유
CJJ,FUK,2023-08-05,07:20-20:55,285521,economy,2회 경유
CJJ,FUK,2023-08-05,11:20-20:55,295550,economy,2회 경유
CJJ,FUK,2023-08-05,11:00-20:55,298770,economy,2회 경유
CJJ,FUK,2023-08-05,10:00-17:25,299747,economy,1회 경유
CJJ,FUK,2023-08-05,09:30-18:40,314960,economy,1회 경유
CJJ,FUK,2023-08-05,13:00-20:55,317673,economy,2회 경유
CJJ,FUK,2023-08-05,06:50-18:50,323768,economy,2회 경유
CJJ,FUK,2023-08-05,06:50-18:50,323768,economy,2회 경유
CJJ,FUK,2023-08-05,06:50-14:55,325072,economy,2회 경유
CJJ,FUK,2023-08-05,06:50-14:55,325072,economy,2회 경유
CJJ,FUK,2023-08-05,13:10-20:55,328365,economy,2회 경유
CJJ,FUK,2023-08-05,12:15-20:55,328365,economy,2회 경유
CJJ,FUK,2023-08-05,12:30-20:55,335352,economy,2회 경유
CJJ,FUK,2023-08-05,12:00-20:55,335352,economy,2회 경유
CJJ,FUK,2023-08-05,12:55-20:55,350845,economy,2회 경유
CJJ,FUK,2023-08-05,06:50-14:55,364400,economy,2회 경유
CJJ,FUK,2023-08-05,06:50-14:55,364400,economy,2회 경유
CJJ,FUK,2023-08-05,06:50-18:50,364400,economy,2회 경유
CJJ,FUK,2023-08-05,06:50-18:50,364400,economy,2회 경유
CJJ,FUK,2023-08-05,10:00-17:25,365087,economy,1회 경유
CJJ,FUK,2023-08-06,17:40-08:15,218117,economy,1회 경유
CJJ,FUK,2023-08-06,12:40-20:55,252983,economy,2회 경유
CJJ,FUK,2023-08-06,08:20-20:55,269183,economy,2회 경유
CJJ,FUK,2023-08-06,12:30-20:55,270662,economy,2회 경유
CJJ,FUK,2023-08-06,07:20-20:55,270662,economy,2회 경유
CJJ,FUK,2023-08-06,12:00-20:55,273310,economy,2회 경유
CJJ,FUK,2023-08-06,12:15-20:55,273883,economy,2회 경유
CJJ,FUK,2023-08-06,10:00-20:55,278147,economy,1회 경유
CJJ,FUK,2023-08-06,08:50-20:55,279000,economy,2회 경유
CJJ,FUK,2023-08-06,10:00-17:25,288976,economy,1회 경유
CJJ,FUK,2023-08-06,11:20-20:55,294132,economy,2회 경유
CJJ,FUK,2023-08-06,10:10-20:55,296183,economy,2회 경유
CJJ,FUK,2023-08-06,11:00-20:55,303601,economy,2회 경유
CJJ,FUK,2023-08-06,08:45-17:25,314680,economy,1회 경유
CJJ,FUK,2023-08-06,12:40-20:55,317673,economy,2회 경유
CJJ,FUK,2023-08-06,10:00-17:25,332716,economy,1회 경유
CJJ,FUK,2023-08-06,12:30-20:55,335352,economy,2회 경유
CJJ,FUK,2023-08-06,12:00-20:55,337999,economy,2회 경유
CJJ,FUK,2023-08-06,12:15-20:55,338572,economy,2회 경유
CJJ,FUK,2023-08-06,12:55-20:55,349427,economy,2회 경유
CJJ,FUK,2023-08-06,17:10-14:05,350192,economy,2회 경유
CJJ,FUK,2023-08-06,09:30-18:40,350401,economy,1회 경유
CJJ,FUK,2023-08-06,19:20-14:05,352363,economy,2회 경유
CJJ,FUK,2023-08-06,17:10-14:05,358320,economy,2회 경유
CJJ,FUK,2023-08-06,19:20-14:05,360434,economy,2회 경유
CJJ,FUK,2023-08-06,09:30-17:40,382338,economy,1회 경유
CJJ,FUK,2023-08-06,09:30-18:50,399155,economy,1회 경유
CJJ,FUK,2023-08-06,10:00-20:00,534493,economy,2회 경유
CJJ,FUK,2023-08-06,10:00-19:20,551256,economy,2회 경유
CJJ,FUK,2023-08-06,19:20-10:55,573151,economy,2회 경유
CJJ,FUK,2023-08-07,17:40-08:15,189312,economy,1회 경유
CJJ,FUK,2023-08-07,19:30-14:05,232949,economy,2회 경유
CJJ,FUK,2023-08-07,19:05-14:05,233308,economy,2회 경유
CJJ,FUK,2023-08-07,10:00-17:25,268302,economy,1회 경유
CJJ,FUK,2023-08-07,10:00-20:55,268302,economy,1회 경유
CJJ,FUK,2023-08-07,12:30-20:55,287507,economy,2회 경유
CJJ,FUK,2023-08-07,12:00-20:55,287507,economy,2회 경유
CJJ,FUK,2023-08-07,10:00-17:25,289098,economy,1회 경유
CJJ,FUK,2023-08-07,06:00-18:25,312823,economy,2회 경유
CJJ,FUK,2023-08-07,16:05-08:05,312996,economy,2회 경유
CJJ,FUK,2023-08-07,08:45-17:25,315606,economy,1회 경유
CJJ,FUK,2023-08-07,06:00-18:25,319556,economy,2회 경유
CJJ,FUK,2023-08-07,06:00-14:05,319629,economy,2회 경유
CJJ,FUK,2023-08-07,06:00-14:05,320260,economy,2회 경유
CJJ,FUK,2023-08-07,16:10-08:05,320292,economy,2회 경유
CJJ,FUK,2023-08-08,17:40-08:15,207188,economy,1회 경유
CJJ,FUK,2023-08-08,10:00-17:25,256848,economy,1회 경유
CJJ,FUK,2023-08-08,07:20-14:05,264589,economy,2회 경유
CJJ,FUK,2023-08-08,07:20-14:05,277555,economy,2회 경유
CJJ,FUK,2023-08-08,16:10-08:05,300993,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-18:25,305701,economy,2회 경유
CJJ,FUK,2023-08-08,16:05-08:05,305845,economy,2회 경유
CJJ,FUK,2023-08-08,12:55-08:25,306760,economy,2회 경유
CJJ,FUK,2023-08-08,07:20-18:25,307270,economy,2회 경유
CJJ,FUK,2023-08-08,12:55-18:50,307767,economy,2회 경유
CJJ,FUK,2023-08-08,17:20-08:05,308120,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-18:50,310746,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-18:50,310746,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-18:50,310746,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-18:50,310746,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-18:50,310746,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-18:50,310746,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-14:55,311725,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-14:55,311725,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-14:55,311725,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-14:55,311725,economy,2회 경유
CJJ,FUK,2023-08-08,07:20-14:05,316212,economy,2회 경유
CJJ,FUK,2023-08-08,17:20-08:05,318103,economy,2회 경유
CJJ,FUK,2023-08-08,08:50-18:25,326200,economy,2회 경유
CJJ,FUK,2023-08-08,06:50-14:05,329354,economy,2회 경유
CJJ,FUK,2023-08-08,19:20-14:05,330417,economy,2회 경유
CJJ,FUK,2023-08-08,07:20-14:05,330964,economy,2회 경유
CJJ,FUK,2023-08-08,19:30-14:05,332409,economy,2회 경유
CJJ,FUK,2023-08-08,12:15-18:25,333090,economy,2회 경유
CJJ,FUK,2023-08-08,19:05-08:05,338281,economy,2회 경유
CJJ,FUK,2023-08-09,17:40-08:15,196818,economy,1회 경유
CJJ,FUK,2023-08-09,12:15-20:55,286230,economy,2회 경유
CJJ,FUK,2023-08-09,12:30-20:55,286402,economy,2회 경유
CJJ,FUK,2023-08-09,12:00-20:55,286402,economy,2회 경유
CJJ,FUK,2023-08-09,08:45-17:25,301523,economy,1회 경유
CJJ,FUK,2023-08-09,17:10-08:25,301817,economy,2회 경유
CJJ,FUK,2023-08-09,17:10-10:50,301817,economy,2회 경유
CJJ,FUK,2023-08-09,07:20-14:05,308194,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-18:25,312543,economy,2회 경유
CJJ,FUK,2023-08-09,12:55-08:25,315150,economy,2회 경유
CJJ,FUK,2023-08-09,12:55-08:25,315150,economy,2회 경유
CJJ,FUK,2023-08-09,12:55-08:25,315150,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-18:50,315321,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-18:50,315321,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-18:50,315321,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-18:50,315321,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-18:50,315321,economy,2회 경유
CJJ,FUK,2023-08-09,07:20-14:05,316262,economy,2회 경유
CJJ,FUK,2023-08-09,12:55-18:50,316654,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-14:55,316781,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-14:55,316781,economy,2회 경유
CJJ,FUK,2023-08-09,06:50-14:55,316781,economy,2회 경유
CJJ,FUK,2023-08-09,10:00-17:25,320421,economy,1회 경유
CJJ,FUK,2023-08-09,11:20-18:25,340644,economy,2회 경유
CJJ,FUK,2023-08-09,17:10-10:50,341400,economy,2회 경유
CJJ,FUK,2023-08-09,11:20-18:25,341568,economy,2회 경유
CJJ,FUK,2023-08-09,08:50-18:25,343748,economy,2회 경유
CJJ,FUK,2023-08-09,11:00-18:25,343805,economy,2회 경유
CJJ,FUK,2023-08-09,11:20-18:25,350859,economy,2회 경유
CJJ,FUK,2023-08-09,12:55-18:50,355400,economy,2회 경유
CJJ,FUK,2023-08-10,08:45-17:25,312771,economy,1회 경유
CJJ,FUK,2023-08-10,16:25-08:05,314034,economy,2회 경유
CJJ,FUK,2023-08-10,16:25-08:05,314948,economy,2회 경유
CJJ,FUK,2023-08-10,17:40-08:15,317839,economy,1회 경유
CJJ,FUK,2023-08-10,19:30-18:25,319796,economy,2회 경유
CJJ,FUK,2023-08-10,16:25-08:05,321453,economy,2회 경유
CJJ,FUK,2023-08-10,06:50-14:55,335569,economy,2회 경유
CJJ,FUK,2023-08-10,06:50-14:55,335569,economy,2회 경유
CJJ,FUK,2023-08-10,06:50-14:55,335569,economy,2회 경유
CJJ,FUK,2023-08-10,11:20-18:25,339352,economy,2회 경유
CJJ,FUK,2023-08-10,11:20-18:25,340838,economy,2회 경유
CJJ,FUK,2023-08-10,11:00-18:25,345485,economy,2회 경유
CJJ,FUK,2023-08-10,11:20-18:25,346619,economy,2회 경유
CJJ,FUK,2023-08-10,11:00-18:25,346972,economy,2회 경유
CJJ,FUK,2023-08-10,11:05-18:25,348785,economy,2회 경유
CJJ,FUK,2023-08-10,11:05-18:25,350272,economy,2회 경유
CJJ,FUK,2023-08-10,12:15-18:25,351684,economy,2회 경유
CJJ,FUK,2023-08-10,07:20-14:05,352617,economy,2회 경유
CJJ,FUK,2023-08-10,11:00-18:25,352753,economy,2회 경유
CJJ,FUK,2023-08-10,11:05-18:25,356053,economy,2회 경유
CJJ,FUK,2023-08-10,06:50-18:25,357368,economy,2회 경유
CJJ,FUK,2023-08-10,07:20-14:05,362076,economy,2회 경유
CJJ,FUK,2023-08-10,07:20-18:25,366071,economy,2회 경유
CJJ,FUK,2023-08-10,17:20-08:05,373383,economy,2회 경유
CJJ,FUK,2023-08-10,10:00-17:25,373467,economy,1회 경유
CJJ,FUK,2023-08-10,06:50-14:55,374400,economy,2회 경유
CJJ,FUK,2023-08-10,06:50-14:55,374400,economy,2회 경유
CJJ,FUK,2023-08-10,06:50-14:55,374400,economy,2회 경유
CJJ,FUK,2023-08-10,12:55-08:25,381874,economy,2회 경유
CJJ,FUK,2023-08-10,12:55-08:25,381874,economy,2회 경유
CJJ,FUK,2023-08-11,17:40-08:15,334429,economy,1회 경유
CJJ,FUK,2023-08-11,08:45-20:55,368827,economy,1회 경유
CJJ,FUK,2023-08-11,06:00-16:55,393011,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,403102,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,403102,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,403102,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,403102,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,403102,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,403102,economy,2회 경유
CJJ,FUK,2023-08-11,12:55-18:50,403967,economy,2회 경유
CJJ,FUK,2023-08-11,06:00-18:25,408082,economy,2회 경유
CJJ,FUK,2023-08-11,08:20-16:55,410246,economy,2회 경유
CJJ,FUK,2023-08-11,08:20-16:55,410805,economy,2회 경유
CJJ,FUK,2023-08-11,08:20-16:55,416663,economy,2회 경유
CJJ,FUK,2023-08-11,06:00-14:55,422063,economy,2회 경유
CJJ,FUK,2023-08-11,06:00-18:25,427671,economy,2회 경유
CJJ,FUK,2023-08-11,08:45-17:25,428880,economy,1회 경유
CJJ,FUK,2023-08-11,16:05-08:05,429289,economy,2회 경유
CJJ,FUK,2023-08-11,07:20-18:25,437733,economy,2회 경유
CJJ,FUK,2023-08-11,07:20-14:55,438518,economy,2회 경유
CJJ,FUK,2023-08-11,07:20-14:55,442870,economy,2회 경유
CJJ,FUK,2023-08-11,12:55-18:50,446400,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,446400,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,446400,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,446400,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,446400,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,446400,economy,2회 경유
CJJ,FUK,2023-08-11,06:50-18:50,446400,economy,2회 경유
CJJ,FUK,2023-08-11,17:20-08:05,451928,economy,2회 경유
CJJ,FUK,2023-08-11,16:05-09:55,452324,economy,2회 경유
CJJ,FUK,2023-08-12,19:20-18:25,338539,economy,2회 경유
CJJ,FUK,2023-08-12,17:10-10:50,378988,economy,2회 경유
CJJ,FUK,2023-08-12,17:10-08:25,379087,economy,2회 경유
CJJ,FUK,2023-08-12,08:45-17:25,410029,economy,1회 경유
CJJ,FUK,2023-08-12,19:20-14:55,414711,economy,2회 경유
CJJ,FUK,2023-08-12,19:20-14:55,416712,economy,2회 경유
CJJ,FUK,2023-08-12,19:30-14:55,416985,economy,2회 경유
CJJ,FUK,2023-08-12,19:30-14:55,418928,economy,2회 경유
CJJ,FUK,2023-08-12,17:20-08:05,431756,economy,2회 경유
CJJ,FUK,2023-08-12,17:20-08:05,444393,economy,2회 경유
CJJ,FUK,2023-08-12,19:05-08:05,449416,economy,2회 경유
CJJ,FUK,2023-08-12,19:20-14:05,449753,economy,2회 경유
CJJ,FUK,2023-08-12,19:30-14:05,452028,economy,2회 경유
CJJ,FUK,2023-08-12,17:35-08:05,473616,economy,2회 경유
CJJ,FUK,2023-08-12,06:50-14:55,484940,economy,2회 경유
CJJ,FUK,2023-08-12,09:05-18:25,488153,economy,2회 경유
CJJ,FUK,2023-08-12,06:50-14:55,488734,economy,2회 경유
CJJ,FUK,2023-08-12,09:05-18:25,492329,economy,2회 경유
CJJ,FUK,2023-08-12,09:05-18:25,492911,economy,2회 경유
CJJ,FUK,2023-08-12,09:05-18:25,493652,economy,2회 경유
CJJ,FUK,2023-08-12,06:50-14:05,498013,economy,2회 경유
CJJ,FUK,2023-08-12,06:50-14:55,500076,economy,2회 경유
CJJ,FUK,2023-08-12,10:00-17:25,503665,economy,1회 경유
CJJ,FUK,2023-08-12,09:05-18:25,508031,economy,2회 경유
CJJ,FUK,2023-08-12,06:50-14:05,513148,economy,2회 경유
CJJ,FUK,2023-08-12,06:50-14:55,539820,economy,2회 경유
CJJ,FUK,2023-08-12,19:20-10:55,542726,economy,2회 경유
CJJ,FUK,2023-08-12,19:30-10:55,545000,economy,2회 경유
CJJ,FUK,2023-08-12,19:05-10:55,548686,economy,2회 경유
CJJ,FUK,2023-08-12,06:50-14:05,552892,economy,2회 경유
CJJ,FUK,2023-08-13,17:40-08:15,268322,economy,1회 경유
CJJ,FUK,2023-08-13,08:45-17:25,289822,economy,1회 경유
CJJ,FUK,2023-08-13,08:45-20:55,289822,economy,1회 경유
CJJ,FUK,2023-08-13,08:50-18:25,330659,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-14:55,331278,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-14:55,331278,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-14:55,331278,economy,2회 경유
CJJ,FUK,2023-08-13,09:15-18:25,341259,economy,2회 경유
CJJ,FUK,2023-08-13,08:50-18:25,361297,economy,2회 경유
CJJ,FUK,2023-08-13,11:20-18:25,361844,economy,2회 경유
CJJ,FUK,2023-08-13,10:10-18:25,363858,economy,2회 경유
CJJ,FUK,2023-08-13,11:00-18:25,365005,economy,2회 경유
CJJ,FUK,2023-08-13,07:20-14:55,366845,economy,2회 경유
CJJ,FUK,2023-08-13,07:20-14:55,367405,economy,2회 경유
CJJ,FUK,2023-08-13,11:20-18:25,368902,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-14:55,369400,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-14:55,369400,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-14:55,369400,economy,2회 경유
CJJ,FUK,2023-08-13,10:10-18:25,370915,economy,2회 경유
CJJ,FUK,2023-08-13,11:00-18:25,372062,economy,2회 경유
CJJ,FUK,2023-08-13,09:15-18:25,373001,economy,2회 경유
CJJ,FUK,2023-08-13,16:25-08:25,375785,economy,2회 경유
CJJ,FUK,2023-08-13,09:15-18:25,375939,economy,2회 경유
CJJ,FUK,2023-08-13,12:15-18:25,382365,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-18:50,386052,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-18:50,386052,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-18:50,386052,economy,2회 경유
CJJ,FUK,2023-08-13,06:50-18:50,386052,economy,2회 경유
CJJ,FUK,2023-08-13,07:20-14:05,389739,economy,2회 경유
CJJ,FUK,2023-08-13,19:20-14:05,392426,economy,2회 경유
CJJ,FUK,2023-08-14,17:40-08:15,247773,economy,1회 경유
CJJ,FUK,2023-08-14,08:45-20:55,280023,economy,1회 경유
CJJ,FUK,2023-08-14,08:45-17:25,299621,economy,1회 경유
CJJ,FUK,2023-08-14,12:55-08:25,302838,economy,2회 경유
CJJ,FUK,2023-08-14,06:00-18:25,349476,economy,2회 경유
CJJ,FUK,2023-08-14,06:00-14:05,353714,economy,2회 경유
CJJ,FUK,2023-08-14,07:20-14:05,355937,economy,2회 경유
CJJ,FUK,2023-08-14,19:20-14:05,357196,economy,2회 경유
CJJ,FUK,2023-08-14,06:50-18:25,362707,economy,2회 경유
CJJ,FUK,2023-08-14,09:30-18:40,370091,economy,1회 경유
CJJ,FUK,2023-08-14,06:50-14:55,370611,economy,2회 경유
CJJ,FUK,2023-08-14,06:50-14:55,370611,economy,2회 경유
CJJ,FUK,2023-08-14,06:50-14:55,370611,economy,2회 경유
CJJ,FUK,2023-08-14,09:00-18:25,384706,economy,2회 경유
CJJ,FUK,2023-08-14,12:55-08:05,385519,economy,2회 경유
CJJ,FUK,2023-08-15,17:40-08:15,256621,economy,1회 경유
CJJ,FUK,2023-08-15,16:05-18:25,265535,economy,2회 경유
CJJ,FUK,2023-08-15,08:45-20:55,299621,economy,1회 경유
CJJ,FUK,2023-08-15,06:50-18:50,317008,economy,2회 경유
CJJ,FUK,2023-08-15,06:50-14:55,317873,economy,2회 경유
CJJ,FUK,2023-08-15,08:45-17:25,325627,economy,1회 경유
CJJ,FUK,2023-08-15,06:50-14:55,355400,economy,2회 경유
CJJ,FUK,2023-08-15,06:50-18:50,355400,economy,2회 경유
CJJ,FUK,2023-08-15,17:10-14:05,367971,economy,2회 경유
CJJ,FUK,2023-08-15,19:20-14:05,370179,economy,2회 경유
CJJ,FUK,2023-08-15,17:10-14:05,376419,economy,2회 경유
CJJ,FUK,2023-08-15,19:20-14:05,378571,economy,2회 경유
CJJ,FUK,2023-08-15,09:30-18:40,393601,economy,1회 경유
CJJ,FUK,2023-08-15,06:50-14:05,410324,economy,2회 경유
CJJ,FUK,2023-08-15,06:50-14:05,465248,economy,2회 경유
CJJ,FUK,2023-08-16,17:40-08:15,197832,economy,1회 경유
CJJ,FUK,2023-08-16,08:45-17:25,280023,economy,1회 경유
CJJ,FUK,2023-08-16,17:10-08:25,308278,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:25,317477,economy,2회 경유
CJJ,FUK,2023-08-16,12:55-08:25,321923,economy,2회 경유
CJJ,FUK,2023-08-16,12:55-08:25,321923,economy,2회 경유
CJJ,FUK,2023-08-16,12:55-08:25,321923,economy,2회 경유
CJJ,FUK,2023-08-16,12:55-18:50,322944,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,325895,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,325895,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,325895,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,325895,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,325895,economy,2회 경유
CJJ,FUK,2023-08-16,12:15-18:25,326449,economy,2회 경유
CJJ,FUK,2023-08-16,08:50-18:25,330855,economy,2회 경유
CJJ,FUK,2023-08-16,08:50-18:25,337107,economy,2회 경유
CJJ,FUK,2023-08-16,17:10-10:50,341136,economy,2회 경유
CJJ,FUK,2023-08-16,07:20-14:05,344093,economy,2회 경유
CJJ,FUK,2023-08-16,17:10-08:25,346400,economy,2회 경유
CJJ,FUK,2023-08-16,10:10-18:25,348164,economy,2회 경유
CJJ,FUK,2023-08-16,12:55-18:50,360400,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,364400,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,364400,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,364400,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,364400,economy,2회 경유
CJJ,FUK,2023-08-16,06:50-18:50,364400,economy,2회 경유
CJJ,FUK,2023-08-16,16:05-10:00,373577,economy,2회 경유
CJJ,FUK,2023-08-16,16:05-08:25,379085,economy,2회 경유
CJJ,FUK,2023-08-16,17:10-10:00,391413,economy,2회 경유
CJJ,FUK,2023-08-16,17:10-10:50,393400,economy,2회 경유
CJJ,FUK,2023-08-17,17:40-08:15,199838,economy,1회 경유
CJJ,FUK,2023-08-17,08:45-20:55,259445,economy,1회 경유
CJJ,FUK,2023-08-17,08:45-17:25,270224,economy,1회 경유
CJJ,FUK,2023-08-17,17:10-18:50,303136,economy,2회 경유
CJJ,FUK,2023-08-17,17:10-08:05,326897,economy,2회 경유
CJJ,FUK,2023-08-17,17:10-14:05,338718,economy,2회 경유
CJJ,FUK,2023-08-17,19:20-14:05,339780,economy,2회 경유
CJJ,FUK,2023-08-17,12:55-18:50,346400,economy,2회 경유
CJJ,FUK,2023-08-17,06:50-18:50,355400,economy,2회 경유
CJJ,FUK,2023-08-18,17:40-08:15,207093,economy,1회 경유
CJJ,FUK,2023-08-18,08:45-20:55,228145,economy,1회 경유
CJJ,FUK,2023-08-18,08:45-17:25,237945,economy,1회 경유
CJJ,FUK,2023-08-18,09:30-18:40,284104,economy,1회 경유
CJJ,FUK,2023-08-18,09:30-21:30,284104,economy,1회 경유
CJJ,FUK,2023-08-18,12:55-08:25,286902,economy,2회 경유
CJJ,FUK,2023-08-18,06:00-14:05,288264,economy,2회 경유
CJJ,FUK,2023-08-18,12:55-18:50,303859,economy,2회 경유
CJJ,FUK,2023-08-18,06:00-14:05,312466,economy,2회 경유
CJJ,FUK,2023-08-18,07:20-14:05,315988,economy,2회 경유
CJJ,FUK,2023-08-18,07:20-14:05,319971,economy,2회 경유
CJJ,FUK,2023-08-18,06:50-18:50,322278,economy,2회 경유
CJJ,FUK,2023-08-18,06:50-18:50,322278,economy,2회 경유
CJJ,FUK,2023-08-18,06:50-18:50,322278,economy,2회 경유
CJJ,FUK,2023-08-18,06:50-18:50,322278,economy,2회 경유
CJJ,FUK,2023-08-19,17:40-08:15,192499,economy,1회 경유
CJJ,FUK,2023-08-19,08:45-17:25,219326,economy,1회 경유
CJJ,FUK,2023-08-19,08:45-20:55,248724,economy,1회 경유
CJJ,FUK,2023-08-19,10:00-17:25,259442,economy,1회 경유
CJJ,FUK,2023-08-19,09:30-18:40,284104,economy,1회 경유
CJJ,FUK,2023-08-19,09:30-21:30,284104,economy,1회 경유
CJJ,FUK,2023-08-19,10:00-20:55,288976,economy,1회 경유
CJJ,FUK,2023-08-19,10:00-17:25,302303,economy,1회 경유
CJJ,FUK,2023-08-19,06:50-14:55,312128,economy,2회 경유
CJJ,FUK,2023-08-19,06:50-14:55,312128,economy,2회 경유
CJJ,FUK,2023-08-19,06:50-14:55,312128,economy,2회 경유
CJJ,FUK,2023-08-19,17:10-10:50,317881,economy,2회 경유
CJJ,FUK,2023-08-19,17:10-08:25,318008,economy,2회 경유
CJJ,FUK,2023-08-19,12:55-08:25,326526,economy,2회 경유
CJJ,FUK,2023-08-19,12:55-08:25,326526,economy,2회 경유
CJJ,FUK,2023-08-19,12:55-08:25,326526,economy,2회 경유
CJJ,FUK,2023-08-19,07:20-14:55,330489,economy,2회 경유
CJJ,FUK,2023-08-19,07:20-14:55,333518,economy,2회 경유
CJJ,FUK,2023-08-19,16:05-08:05,334656,economy,2회 경유
CJJ,FUK,2023-08-19,09:30-18:50,334811,economy,1회 경유
CJJ,FUK,2023-08-19,09:30-20:00,334811,economy,1회 경유
CJJ,FUK,2023-08-19,09:30-21:20,334811,economy,1회 경유
CJJ,FUK,2023-08-19,07:20-14:55,336062,economy,2회 경유
CJJ,FUK,2023-08-19,19:20-14:05,348709,economy,2회 경유
CJJ,FUK,2023-08-19,06:50-14:55,349400,economy,2회 경유
CJJ,FUK,2023-08-19,06:50-14:55,349400,economy,2회 경유
CJJ,FUK,2023-08-19,06:50-14:55,349400,economy,2회 경유
CJJ,FUK,2023-08-19,09:30-17:40,349442,economy,1회 경유
CJJ,FUK,2023-08-19,17:10-08:05,350289,economy,2회 경유
CJJ,FUK,2023-08-19,19:20-14:05,357301,economy,2회 경유
CJJ,FUK,2023-08-20,17:40-08:15,175316,economy,1회 경유
